Date,Product_ID,Category,Product_Group,Price,Rating,Marketing_Spend,Stock_Available,Sales,Revenue,Customer_ID,Region,Launch_Flag
2024-11-22,P20,Household,G7,465.57,3.0,919,1,14,6517.98,4639,South,0
2024-04-18,P17,Household,G6,269.43,4.2,4375,1,24,6466.32,7903,North,0
2024-09-21,P11,Household,G4,386.27,4.6,4819,1,28,10815.56,1133,West,0
2023-12-22,P13,Dairy,G5,64.37,4.4,4217,1,32,2059.84,6828,West,0
2023-08-02,P14,Beverages,G5,90.68,3.1,3381,0,33,2992.44,9605,South,0
2024-01-31,P17,Household,G6,417.17,4.3,71,1,17,7091.89,5217,East,0
2024-07-10,P3,Personal Care,G1,288.34,4.6,2098,1,27,7785.179999999999,9278,North,1
2023-06-21,P25,Snacks,G9,40.81,3.5,3823,1,34,1387.54,7617,South,0
2024-03-28,P23,Household,G8,444.2,3.7,2647,1,23,10216.6,5909,East,0
2023-12-02,P14,Beverages,G5,37.07,4.5,2538,1,30,1112.1,3720,South,0
2024-07-04,P3,Personal Care,G1,113.03,3.7,3664,1,24,2712.7200000000003,5784,North,1
2023-01-18,P7,Personal Care,G3,91.9,4.1,1450,1,19,1746.1000000000001,9566,East,0
2023-11-14,P13,Dairy,G5,28.82,3.6,4771,0,25,720.5,2625,East,0
2023-12-04,P15,Household,G5,320.69,4.9,762,1,28,8979.32,4477,South,0
2024-01-27,P25,Snacks,G9,38.31,4.3,3837,1,41,1570.71,6304,East,0
2023-08-02,P5,Dairy,G2,74.48,3.6,643,1,21,1564.0800000000002,9861,West,0
2023-06-21,P7,Personal Care,G3,50.35,3.6,2325,1,28,1409.8,6132,North,0
2023-08-14,P18,Dairy,G6,50.06,4.5,2817,1,25,1251.5,5324,West,0
2023-08-20,P6,Beverages,G2,82.52,4.5,3981,1,31,2558.12,6979,North,0
2023-11-29,P1,Household,G1,309.09,3.6,3071,1,28,8654.519999999999,9013,South,0
2023-09-19,P24,Snacks,G8,41.6,4.5,575,1,24,998.4000000000001,8232,West,0
2024-05-20,P5,Dairy,G2,23.13,3.9,599,1,24,555.12,7255,West,0
2023-10-21,P7,Personal Care,G3,142.04,3.9,3180,1,21,2982.8399999999997,6544,South,0
2024-09-10,P4,Dairy,G2,69.7,3.0,2763,1,23,1603.1000000000001,7491,West,1
2024-08-21,P6,Beverages,G2,52.0,4.9,1545,1,15,780.0,2643,North,0
2024-12-14,P13,Dairy,G5,58.39,4.7,1863,1,36,2102.04,4787,North,0
2024-12-20,P19,Snacks,G7,11.79,4.3,502,1,29,341.90999999999997,1134,South,0
2023-01-08,P2,Dairy,G1,65.02,4.8,3600,1,32,2080.64,7123,West,0
2023-10-04,P13,Dairy,G5,53.11,4.1,1227,1,24,1274.6399999999999,1069,West,0
2024-03-25,P21,Beverages,G7,62.84,4.1,3178,1,25,1571.0,3756,North,0
2024-05-28,P6,Beverages,G2,88.98,4.3,1583,1,33,2936.34,8690,West,0
2024-09-21,P19,Snacks,G7,12.2,3.4,4565,1,38,463.59999999999997,3627,South,0
2023-01-13,P9,Personal Care,G3,232.84,3.0,185,1,20,4656.8,5931,East,0
2024-05-10,P20,Household,G7,477.14,4.2,3630,1,26,12405.64,1494,North,0
2024-07-14,P4,Dairy,G2,48.17,4.6,4185,1,39,1878.63,6432,North,1
2023-04-23,P14,Beverages,G5,52.52,4.0,1798,1,36,1890.72,7325,North,0
2024-11-15,P7,Personal Care,G3,119.85,3.9,793,1,17,2037.4499999999998,9534,East,0
2023-07-30,P15,Household,G5,313.84,4.4,2900,1,23,7218.32,7329,East,0
2023-10-07,P25,Snacks,G9,39.55,3.1,1240,1,26,1028.3,7164,East,0
2024-09-11,P21,Beverages,G7,41.96,3.9,1126,1,36,1510.56,2745,South,0
2023-04-02,P1,Household,G1,258.87,3.4,2177,1,32,8283.84,5461,South,0
2023-12-08,P16,Beverages,G6,55.25,4.1,3792,1,25,1381.25,7203,West,0
2023-01-17,P2,Dairy,G1,57.9,4.0,3095,1,31,1794.8999999999999,2383,North,0
2024-06-01,P8,Personal Care,G3,236.39,3.5,1898,1,15,3545.85,8391,South,0
2023-10-20,P10,Dairy,G4,70.07,3.2,94,1,23,1611.61,3324,South,0
2024-10-13,P23,Household,G8,471.04,3.5,1775,1,27,12718.08,9276,South,0
2024-06-29,P11,Household,G4,454.19,3.8,747,1,26,11808.94,9239,North,0
2023-02-02,P24,Snacks,G8,14.34,4.1,4759,1,37,530.58,1047,South,0
2024-03-14,P25,Snacks,G9,23.36,3.2,255,1,26,607.36,2217,West,0
2024-05-01,P3,Personal Care,G1,107.92,3.9,1502,1,31,3345.52,4232,West,0
2023-11-15,P21,Beverages,G7,95.5,3.5,4780,1,29,2769.5,8899,East,0
2023-04-24,P9,Personal Care,G3,110.71,4.7,314,1,25,2767.75,3115,South,0
2024-10-25,P20,Household,G7,277.23,4.2,4644,1,26,7207.9800000000005,2373,East,0
2023-04-22,P7,Personal Care,G3,90.06,4.0,2645,1,31,2791.86,4226,South,0
2023-11-13,P13,Dairy,G5,66.97,3.7,2150,1,23,1540.31,8418,South,0
2023-10-29,P18,Dairy,G6,56.33,4.7,2673,1,30,1689.8999999999999,2704,North,0
2024-02-26,P5,Dairy,G2,53.16,3.3,92,1,30,1594.8,1471,North,0
2024-04-23,P22,Dairy,G8,35.71,3.3,4193,1,39,1392.69,4290,South,0
2023-12-18,P4,Dairy,G2,33.73,4.9,1566,1,24,809.52,4538,West,0
2024-02-29,P24,Snacks,G8,21.4,4.5,2913,1,48,1027.1999999999998,2588,East,0
2024-08-27,P11,Household,G4,469.74,3.2,4027,1,16,7515.84,7759,North,0
2023-03-26,P12,Personal Care,G4,248.11,3.4,4629,1,27,6698.97,9160,South,0
2023-12-28,P15,Household,G5,343.92,4.3,4568,1,31,10661.52,9857,North,0
2024-02-06,P6,Beverages,G2,93.93,4.8,513,1,23,2160.3900000000003,1143,South,0
2024-08-06,P21,Beverages,G7,49.01,3.9,2122,1,22,1078.22,7599,North,0
2023-11-23,P2,Dairy,G1,42.01,4.5,4686,1,38,1596.3799999999999,2192,West,0
2023-08-15,P9,Personal Care,G3,236.85,4.6,663,1,22,5210.7,2829,East,0
2023-08-02,P22,Dairy,G8,41.2,3.2,2959,1,27,1112.4,5134,West,0
2024-03-10,P21,Beverages,G7,42.59,3.6,3206,1,24,1022.1600000000001,8204,North,0
2024-02-22,P7,Personal Care,G3,246.88,3.6,1219,1,21,5184.48,1634,West,0
2024-04-20,P18,Dairy,G6,47.26,4.3,3337,1,33,1559.58,6423,North,0
2023-12-13,P25,Snacks,G9,27.23,5.0,4440,1,31,844.13,3483,West,0
2023-04-03,P10,Dairy,G4,49.12,4.5,1598,1,28,1375.36,3071,South,0
2023-04-21,P19,Snacks,G7,10.24,4.7,2778,1,42,430.08,6887,West,0
2023-12-08,P5,Dairy,G2,77.98,3.7,3541,1,31,2417.38,7625,East,0
2023-12-09,P11,Household,G4,242.58,3.9,2604,1,20,4851.6,2362,West,0
2023-05-08,P17,Household,G6,352.24,4.7,711,1,14,4931.360000000001,7597,North,0
2024-05-10,P6,Beverages,G2,89.13,3.2,3143,1,18,1604.34,4474,East,0
2023-02-17,P12,Personal Care,G4,53.13,3.9,2456,1,28,1487.64,1704,East,0
2023-12-12,P23,Household,G8,484.98,5.0,1085,1,20,9699.6,6175,West,0
2023-06-09,P1,Household,G1,266.73,4.2,370,1,25,6668.25,7734,East,0
2024-01-30,P7,Personal Care,G3,154.87,4.4,4022,1,40,6194.8,6884,East,0
2024-10-10,P17,Household,G6,122.12,4.2,249,1,27,3297.2400000000002,4554,South,0
2023-10-13,P24,Snacks,G8,25.3,4.9,2931,0,31,784.3000000000001,9781,South,0
2024-07-26,P23,Household,G8,248.46,3.6,2600,1,25,6211.5,6523,West,0
2023-09-01,P23,Household,G8,342.2,3.5,1408,1,18,6159.599999999999,9026,South,0
2023-12-11,P24,Snacks,G8,35.36,3.6,4054,1,34,1202.24,9169,South,0
2023-11-06,P1,Household,G1,205.07,4.9,4718,1,22,4511.54,3261,South,0
2024-12-08,P11,Household,G4,437.96,3.6,439,1,14,6131.44,9266,North,0
2024-06-26,P5,Dairy,G2,16.57,4.5,715,1,40,662.8,1624,West,1
2023-06-19,P21,Beverages,G7,78.33,3.9,1422,1,40,3133.2,8070,North,0
2024-11-28,P21,Beverages,G7,91.8,3.7,3027,1,24,2203.2,6795,East,0
2024-01-22,P6,Beverages,G2,30.04,3.6,486,1,29,871.16,8009,North,0
2024-11-02,P8,Personal Care,G3,67.71,4.9,3798,1,17,1151.07,3187,West,0
2023-11-27,P23,Household,G8,433.02,3.8,1711,1,18,7794.36,6722,West,0
2024-09-10,P13,Dairy,G5,56.25,4.9,548,0,31,1743.75,9613,South,0
2023-11-18,P4,Dairy,G2,40.81,4.0,954,0,27,1101.8700000000001,3040,North,0
2023-02-21,P20,Household,G7,408.83,4.2,2440,1,28,11447.24,8650,South,0
2024-01-02,P9,Personal Care,G3,62.34,4.7,3931,1,31,1932.5400000000002,6911,West,0
2023-03-28,P13,Dairy,G5,52.21,3.3,2177,0,24,1253.04,7559,East,0
2024-01-18,P20,Household,G7,491.31,4.4,3460,0,19,9334.89,8701,South,0
2024-04-12,P8,Personal Care,G3,290.63,3.6,1478,1,17,4940.71,6555,East,0
2024-03-11,P5,Dairy,G2,27.87,3.4,1666,1,22,613.14,4891,East,0
2023-11-11,P3,Personal Care,G1,233.14,3.8,1881,1,27,6294.78,5374,South,0
2023-05-26,P12,Personal Care,G4,242.08,4.4,2490,1,22,5325.76,8278,East,0
2023-10-17,P24,Snacks,G8,15.96,3.3,884,1,29,462.84000000000003,4431,North,0
2024-11-01,P7,Personal Care,G3,234.1,4.2,3431,1,13,3043.2999999999997,8193,East,0
2024-08-26,P7,Personal Care,G3,276.63,3.9,1442,1,17,4702.71,4433,South,0
2023-08-06,P1,Household,G1,301.0,4.2,2826,1,26,7826.0,6222,South,0
2023-02-11,P4,Dairy,G2,50.18,4.0,1785,1,26,1304.68,1658,North,0
2024-08-18,P24,Snacks,G8,41.33,3.8,4862,1,33,1363.8899999999999,5959,East,0
2024-03-31,P18,Dairy,G6,65.54,4.0,2569,1,26,1704.0400000000002,7622,East,0
2024-08-16,P1,Household,G1,324.43,3.5,3908,1,21,6813.03,6126,East,1
2024-01-29,P19,Snacks,G7,21.2,4.1,1305,1,37,784.4,1867,North,0
2023-10-13,P23,Household,G8,335.73,4.0,1874,1,28,9400.44,9432,South,0
2024-12-03,P16,Beverages,G6,71.9,5.0,1398,1,34,2444.6000000000004,6851,East,0
2024-06-15,P9,Personal Care,G3,80.29,4.5,4616,1,20,1605.8000000000002,8877,North,0
2024-09-04,P3,Personal Care,G1,262.11,4.0,4858,1,29,7601.1900000000005,3636,North,1
2024-05-10,P24,Snacks,G8,48.7,3.9,413,1,23,1120.1000000000001,6346,West,0
2023-08-17,P22,Dairy,G8,57.5,4.5,488,1,21,1207.5,3465,West,0
2023-06-17,P20,Household,G7,407.51,4.1,2266,1,13,5297.63,3123,West,0
2023-02-28,P8,Personal Care,G3,196.42,3.0,4573,1,28,5499.759999999999,7083,East,0
2023-03-28,P16,Beverages,G6,64.91,4.9,3683,1,35,2271.85,4828,West,0
2024-03-15,P17,Household,G6,376.63,4.3,1735,1,17,6402.71,5400,West,0
2024-09-11,P14,Beverages,G5,77.79,4.6,4241,1,31,2411.4900000000002,3413,North,0
2024-08-16,P2,Dairy,G1,43.23,3.9,2856,1,33,1426.59,4520,East,1
2023-07-12,P6,Beverages,G2,31.08,4.8,915,1,28,870.24,4262,South,0
2024-11-16,P18,Dairy,G6,77.95,4.1,2392,1,28,2182.6,8110,South,0
2024-06-25,P9,Personal Care,G3,150.54,4.9,1146,0,11,1655.9399999999998,1516,South,0
2023-07-28,P8,Personal Care,G3,287.64,4.4,3052,1,22,6328.08,9797,North,0
2024-02-26,P21,Beverages,G7,58.94,3.7,146,1,30,1768.1999999999998,9341,South,0
2023-04-09,P15,Household,G5,198.29,4.4,168,1,26,5155.54,1283,North,0
2024-07-08,P2,Dairy,G1,26.26,4.6,956,1,27,709.0200000000001,9876,South,1
2023-06-25,P16,Beverages,G6,69.86,4.1,4040,1,27,1886.22,6880,North,0
2023-09-11,P7,Personal Care,G3,267.83,4.5,3314,1,21,5624.429999999999,3141,North,0
2023-11-19,P5,Dairy,G2,45.37,4.3,2753,1,26,1179.62,5535,North,0
2023-10-25,P9,Personal Care,G3,201.57,4.9,4980,1,38,7659.66,3664,East,0
2024-03-14,P19,Snacks,G7,39.64,3.5,3070,1,25,991.0,3751,South,0
2023-01-29,P13,Dairy,G5,42.79,4.9,4577,1,26,1112.54,7007,South,0
2023-08-04,P6,Beverages,G2,95.78,4.3,177,1,18,1724.04,8584,West,0
2023-09-01,P3,Personal Care,G1,278.6,4.5,1334,1,28,7800.800000000001,8797,West,0
2024-08-12,P11,Household,G4,243.42,4.5,494,0,25,6085.5,8530,East,0
2023-02-01,P10,Dairy,G4,16.96,3.0,1455,1,27,457.92,6206,North,0
2024-01-22,P12,Personal Care,G4,110.7,3.6,3832,1,25,2767.5,3712,West,0
2024-09-12,P25,Snacks,G9,28.72,3.2,34,1,25,718.0,5090,East,0
2024-01-08,P1,Household,G1,419.87,4.1,695,1,26,10916.62,6722,South,0
2023-05-22,P4,Dairy,G2,33.59,3.3,4025,1,26,873.3400000000001,6993,East,0
2023-04-13,P20,Household,G7,119.63,4.8,3420,1,32,3828.16,9271,East,0
2024-06-20,P16,Beverages,G6,53.42,4.2,2991,1,32,1709.44,6325,South,0
2024-03-30,P12,Personal Care,G4,79.35,4.1,4187,1,29,2301.1499999999996,3957,East,0
2024-06-20,P23,Household,G8,430.75,4.4,4809,1,35,15076.25,7513,East,0
2024-02-22,P4,Dairy,G2,54.86,4.8,2156,1,20,1097.2,4335,North,0
2024-06-28,P11,Household,G4,436.7,3.6,3377,1,27,11790.9,1683,West,0
2024-09-16,P17,Household,G6,171.13,3.5,1665,1,30,5133.9,5818,West,0
2024-12-09,P4,Dairy,G2,36.18,4.3,2994,1,36,1302.48,9959,South,1
2024-09-28,P18,Dairy,G6,17.09,4.5,4126,1,35,598.15,5182,East,0
2024-08-25,P9,Personal Care,G3,64.19,3.5,3975,1,19,1219.61,6204,North,0
2024-06-13,P1,Household,G1,338.62,3.6,3309,1,18,6095.16,7474,East,1
2024-02-27,P17,Household,G6,167.82,4.7,4277,1,33,5538.0599999999995,3209,East,0
2023-03-07,P3,Personal Care,G1,160.17,3.9,2941,1,29,4644.929999999999,6413,South,0
2023-06-19,P4,Dairy,G2,71.3,4.2,1166,1,31,2210.2999999999997,9062,East,0
2023-12-31,P4,Dairy,G2,53.49,4.6,23,1,34,1818.66,9766,West,0
2023-12-07,P17,Household,G6,128.12,4.6,4448,1,35,4484.2,4825,East,0
2023-04-30,P20,Household,G7,230.9,4.7,714,1,21,4848.900000000001,5720,West,0
2023-10-09,P1,Household,G1,122.9,4.8,1480,1,27,3318.3,9574,South,0
2023-07-03,P20,Household,G7,306.44,4.6,654,1,30,9193.2,6152,South,0
2023-07-26,P13,Dairy,G5,74.43,3.4,4543,1,25,1860.7500000000002,7155,East,0
2023-02-09,P22,Dairy,G8,28.95,4.5,2497,1,33,955.35,2383,South,0
2023-08-31,P11,Household,G4,117.4,4.9,4636,1,25,2935.0,1272,East,0
2023-05-10,P24,Snacks,G8,40.02,4.6,1772,0,26,1040.52,6306,West,0
2023-06-16,P8,Personal Care,G3,275.17,3.3,2410,1,24,6604.08,5074,East,0
2023-03-30,P1,Household,G1,351.16,3.1,3768,1,16,5618.56,4030,West,0
2023-01-24,P25,Snacks,G9,26.18,4.3,2632,1,25,654.5,3029,North,0
2024-07-04,P3,Personal Care,G1,90.64,3.9,1861,1,25,2266.0,8579,North,1
2023-07-05,P24,Snacks,G8,35.24,3.3,414,1,25,881.0,5693,South,0
2024-04-24,P25,Snacks,G9,28.46,4.2,4765,1,33,939.1800000000001,6613,West,0
2024-03-25,P6,Beverages,G2,71.75,3.1,2673,1,21,1506.75,6485,North,0
2024-11-24,P11,Household,G4,243.9,3.3,182,1,12,2926.8,7746,South,0
2023-03-23,P23,Household,G8,88.3,3.3,4741,1,30,2649.0,1071,South,0
2023-02-15,P11,Household,G4,109.73,4.2,1156,0,23,2523.79,9754,East,0
2023-03-23,P13,Dairy,G5,71.8,3.6,3364,1,30,2154.0,6645,West,0
2023-07-09,P13,Dairy,G5,65.86,4.4,1033,1,32,2107.52,5025,East,0
2024-02-02,P8,Personal Care,G3,124.63,4.4,3351,1,31,3863.5299999999997,3733,South,0
2024-01-26,P25,Snacks,G9,19.12,4.7,1967,1,30,573.6,9909,East,0
2024-09-17,P25,Snacks,G9,27.61,4.6,288,1,30,828.3,4734,West,0
2024-03-08,P25,Snacks,G9,42.4,4.3,1699,1,27,1144.8,1627,East,0
2024-05-31,P10,Dairy,G4,23.28,3.9,153,1,23,535.44,5637,West,0
2024-12-16,P5,Dairy,G2,47.86,3.4,4306,1,25,1196.5,5509,South,1
2023-01-14,P3,Personal Care,G1,217.03,3.4,4014,1,16,3472.48,4564,West,0
2024-09-09,P16,Beverages,G6,37.23,4.8,643,1,32,1191.36,9476,West,0
2023-08-21,P11,Household,G4,314.41,3.7,1479,1,19,5973.790000000001,8853,North,0
2024-11-15,P23,Household,G8,382.93,3.7,2959,1,21,8041.53,5954,South,0
2024-11-23,P3,Personal Care,G1,95.65,4.6,1382,1,20,1913.0,2517,West,1
2023-09-07,P18,Dairy,G6,17.08,4.9,1192,1,25,426.99999999999994,7524,East,0
2023-01-15,P22,Dairy,G8,19.55,4.2,2894,1,28,547.4,6099,South,0
2024-02-19,P4,Dairy,G2,51.49,3.5,4249,1,41,2111.09,8610,North,0
2023-03-15,P11,Household,G4,364.22,3.5,2062,1,21,7648.620000000001,3618,South,0
2023-09-26,P12,Personal Care,G4,188.17,4.3,4716,0,27,5080.589999999999,7782,South,0
2024-01-21,P11,Household,G4,135.74,3.1,881,1,14,1900.3600000000001,8169,East,0
2024-10-05,P24,Snacks,G8,31.26,3.3,3411,1,28,875.2800000000001,8111,South,0
2024-12-25,P15,Household,G5,454.26,3.9,3608,1,20,9085.2,1189,East,0
2024-10-29,P21,Beverages,G7,77.81,3.9,2602,1,31,2412.11,2689,East,0
2024-08-06,P1,Household,G1,415.91,4.5,4807,1,25,10397.75,5421,North,1
2024-10-19,P7,Personal Care,G3,192.82,4.8,524,1,23,4434.86,7800,East,0
2023-08-17,P21,Beverages,G7,30.43,4.3,1845,1,31,943.33,5414,West,0
2023-07-18,P10,Dairy,G4,29.16,4.3,258,1,32,933.12,3887,West,0
2023-05-07,P20,Household,G7,198.53,3.7,4655,1,31,6154.43,1750,South,0
2024-02-15,P13,Dairy,G5,79.47,4.2,4717,1,26,2066.22,7658,South,0
2024-08-14,P15,Household,G5,302.08,4.6,1119,1,26,7854.08,7853,South,0
2024-01-29,P9,Personal Care,G3,133.9,3.7,1169,1,28,3749.2000000000003,5930,West,0
2023-08-19,P22,Dairy,G8,26.55,4.5,4767,1,31,823.0500000000001,1776,South,0
2024-03-10,P5,Dairy,G2,48.41,4.3,4102,1,30,1452.3,3543,South,0
2023-03-07,P18,Dairy,G6,31.75,3.4,1426,1,28,889.0,7992,South,0
2023-05-05,P18,Dairy,G6,53.88,3.3,1542,1,25,1347.0,2931,West,0
2023-11-24,P6,Beverages,G2,87.18,4.3,1554,1,29,2528.2200000000003,8423,North,0
2023-03-29,P1,Household,G1,234.45,4.8,3887,1,36,8440.199999999999,2176,East,0
2024-09-29,P1,Household,G1,278.06,3.2,4209,1,27,7507.62,4371,West,1
2024-06-26,P2,Dairy,G1,47.68,3.2,3087,1,31,1478.08,4055,West,1
2023-01-04,P21,Beverages,G7,75.48,3.5,197,1,34,2566.32,2643,North,0
2024-03-12,P17,Household,G6,94.2,4.4,4266,1,31,2920.2000000000003,7481,West,0
2024-11-17,P15,Household,G5,156.17,3.8,2466,1,24,3748.08,3450,West,0
2023-09-28,P11,Household,G4,267.75,3.3,2782,1,29,7764.75,2152,South,0
2023-05-21,P18,Dairy,G6,68.53,3.6,1313,1,31,2124.43,2356,South,0
2024-12-11,P6,Beverages,G2,31.26,3.3,4014,1,19,593.94,9238,East,0
2023-09-28,P16,Beverages,G6,21.09,3.0,3109,1,32,674.88,3992,North,0
2024-01-21,P8,Personal Care,G3,64.03,4.8,3276,1,33,2112.9900000000002,4802,East,0
2023-10-28,P3,Personal Care,G1,245.73,3.2,4005,0,27,6634.71,3769,West,0
2024-10-19,P3,Personal Care,G1,181.23,4.4,4230,1,28,5074.44,2455,South,1
2023-05-28,P16,Beverages,G6,93.84,3.2,2607,1,27,2533.6800000000003,3172,South,0
2024-07-15,P4,Dairy,G2,72.19,4.4,1614,1,29,2093.5099999999998,5648,East,1
2023-08-01,P20,Household,G7,302.51,3.6,1985,1,22,6655.219999999999,1194,North,0
2023-05-24,P16,Beverages,G6,81.24,3.2,4902,1,18,1462.32,9915,West,0
2024-01-30,P4,Dairy,G2,27.42,4.5,4942,1,40,1096.8000000000002,8473,North,0
2023-03-07,P16,Beverages,G6,54.41,3.4,4114,1,33,1795.53,6087,East,0
2023-12-06,P2,Dairy,G1,57.64,3.4,3299,1,28,1613.92,6790,West,0
2023-05-19,P4,Dairy,G2,49.35,4.1,2307,1,22,1085.7,4896,South,0
2024-01-02,P4,Dairy,G2,58.93,3.5,2723,0,24,1414.32,1311,West,0
2023-06-16,P15,Household,G5,96.69,4.6,2916,1,34,3287.46,7069,East,0
2024-10-25,P9,Personal Care,G3,140.91,4.2,3747,1,17,2395.47,4418,South,0
2023-10-05,P2,Dairy,G1,59.35,4.6,2917,1,24,1424.4,1869,East,0
2023-04-17,P11,Household,G4,169.78,4.5,533,1,23,3904.94,3048,South,0
2023-01-23,P12,Personal Care,G4,117.49,3.0,1794,1,27,3172.23,8779,South,0
2023-07-02,P22,Dairy,G8,30.53,4.6,925,0,27,824.3100000000001,4819,West,0
2023-10-15,P17,Household,G6,357.41,4.4,3817,1,27,9650.070000000002,7408,North,0
2023-01-27,P20,Household,G7,147.47,4.7,759,1,23,3391.81,5430,North,0
2024-10-11,P12,Personal Care,G4,244.18,4.2,4638,1,30,7325.400000000001,4012,West,0
2024-12-28,P5,Dairy,G2,34.05,4.4,2523,1,33,1123.6499999999999,6166,South,1
2024-05-16,P23,Household,G8,284.67,3.9,43,1,23,6547.410000000001,2280,West,0
2024-06-13,P23,Household,G8,239.65,4.1,1754,1,26,6230.900000000001,6122,East,0
2024-01-28,P2,Dairy,G1,51.34,4.3,2232,1,38,1950.92,3848,East,0
2024-04-06,P7,Personal Care,G3,54.16,4.9,3817,1,31,1678.9599999999998,5697,West,0
2023-07-26,P12,Personal Care,G4,53.03,3.9,1936,1,26,1378.78,1734,North,0
2023-05-18,P22,Dairy,G8,75.58,4.2,3468,1,28,2116.24,4173,East,0
2023-03-24,P2,Dairy,G1,20.28,4.3,938,1,25,507.0,3969,North,0
2023-05-03,P19,Snacks,G7,15.05,4.4,4866,1,44,662.2,3688,East,0
2024-01-31,P2,Dairy,G1,50.36,4.1,3291,0,27,1359.72,2809,West,0
2024-03-24,P6,Beverages,G2,29.23,3.6,4480,1,28,818.44,1007,North,0
2024-02-14,P17,Household,G6,276.36,3.3,1636,1,20,5527.200000000001,3882,North,0
2024-08-26,P6,Beverages,G2,84.9,4.1,2250,1,21,1782.9,1165,North,0
2024-11-24,P8,Personal Care,G3,299.74,4.6,3950,1,13,3896.62,4587,East,0
2023-06-09,P14,Beverages,G5,94.22,4.7,1843,1,30,2826.6,8945,North,0
2024-08-20,P10,Dairy,G4,79.17,4.4,541,1,19,1504.23,5612,North,0
2024-12-02,P6,Beverages,G2,44.39,3.8,2999,1,19,843.41,9176,South,0
2023-08-07,P19,Snacks,G7,38.18,4.2,4745,1,34,1298.12,9945,South,0
2023-02-08,P15,Household,G5,131.05,4.1,4026,0,26,3407.3,7075,North,0
2024-03-21,P13,Dairy,G5,34.5,3.5,1658,1,19,655.5,9571,North,0
2023-10-04,P14,Beverages,G5,36.7,4.5,1980,1,30,1101.0,1813,South,0
2023-08-09,P8,Personal Care,G3,253.28,4.0,874,1,20,5065.6,6387,North,0
2024-08-30,P17,Household,G6,280.71,3.7,2994,1,29,8140.589999999999,3896,East,0
2024-12-01,P1,Household,G1,404.34,4.7,586,1,22,8895.48,8035,South,1
2023-10-23,P16,Beverages,G6,92.24,4.0,1611,1,23,2121.52,2811,North,0
2023-12-27,P24,Snacks,G8,20.19,4.9,2099,1,27,545.13,8319,West,0
2023-02-17,P15,Household,G5,421.8,4.6,734,1,16,6748.8,2666,East,0
2023-09-22,P20,Household,G7,118.25,3.6,1628,1,26,3074.5,2480,South,0
2024-03-13,P22,Dairy,G8,24.12,4.1,599,1,26,627.12,1092,North,0
2024-11-01,P2,Dairy,G1,43.78,3.1,122,1,27,1182.06,4877,East,1
2024-03-18,P5,Dairy,G2,45.95,4.6,326,1,25,1148.75,8087,North,0
2023-01-29,P2,Dairy,G1,22.87,4.2,2356,1,21,480.27000000000004,1235,East,0
2024-10-01,P4,Dairy,G2,51.58,4.2,461,0,31,1598.98,4932,South,1
2024-08-31,P13,Dairy,G5,42.36,3.4,2347,1,33,1397.8799999999999,8347,West,0
2024-06-18,P7,Personal Care,G3,176.93,3.6,1177,1,15,2653.9500000000003,3918,West,0
2023-03-16,P12,Personal Care,G4,154.51,3.4,3516,1,29,4480.79,6818,South,0
2024-03-04,P9,Personal Care,G3,278.23,4.6,674,1,26,7233.9800000000005,5951,North,0
2023-03-20,P6,Beverages,G2,98.61,3.3,2859,1,27,2662.47,3450,East,0
2024-12-31,P10,Dairy,G4,77.71,3.1,2208,1,12,932.52,3419,West,0
2023-12-21,P10,Dairy,G4,66.96,3.3,3554,1,22,1473.12,6831,South,0
2023-08-10,P3,Personal Care,G1,183.4,3.7,4947,1,33,6052.2,8716,North,0
2024-05-31,P3,Personal Care,G1,224.22,4.7,800,0,33,7399.26,2175,West,0
2024-03-25,P16,Beverages,G6,37.36,4.5,681,1,26,971.36,7005,East,0
2023-09-20,P14,Beverages,G5,68.03,3.3,4436,1,22,1496.66,5870,East,0
2024-08-20,P15,Household,G5,447.29,4.7,1059,1,31,13865.99,1461,North,0
2023-04-12,P21,Beverages,G7,48.62,3.2,1441,1,18,875.16,5352,South,0
2023-05-22,P25,Snacks,G9,14.44,4.5,673,0,36,519.84,8452,East,0
2023-06-27,P19,Snacks,G7,32.49,3.9,4883,1,29,942.21,5615,West,0
2024-08-08,P14,Beverages,G5,90.95,4.1,3533,1,40,3638.0,3159,East,0
2023-12-24,P16,Beverages,G6,78.08,3.4,4658,1,30,2342.4,8289,West,0
2023-06-18,P12,Personal Care,G4,270.42,4.7,4520,1,25,6760.5,8287,East,0
2024-12-31,P1,Household,G1,231.64,3.0,4882,1,35,8107.4,1539,East,1
2024-04-16,P25,Snacks,G9,47.23,4.9,742,1,22,1039.06,2197,North,0
2024-02-11,P17,Household,G6,210.33,4.4,3170,1,22,4627.26,3710,North,0
2023-02-17,P23,Household,G8,464.97,4.2,3634,1,26,12089.220000000001,7111,West,0
2023-06-02,P17,Household,G6,307.04,4.7,2736,1,26,7983.040000000001,1454,North,0
2023-12-18,P2,Dairy,G1,47.73,3.9,105,0,27,1288.7099999999998,6481,West,0
2024-09-17,P11,Household,G4,342.53,4.3,2938,1,25,8563.25,1036,North,0
2023-09-07,P7,Personal Care,G3,174.43,3.7,1224,1,20,3488.6000000000004,2368,North,0
2024-03-10,P14,Beverages,G5,92.02,4.5,1145,1,28,2576.56,5139,West,0
2024-04-30,P22,Dairy,G8,15.31,4.3,2234,1,29,443.99,7876,South,0
